ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
492,measured-agent-decision,1785823381179222,1785823381207993,28771,201,2424846,9320101,2517556,run-root-183562,false,false,true,true,1,0,2,1,0,0,0,
493,measured-agent-decision,1785823381179222,1785823381208346,29124,201,2484525,9402198,2592204,run-root-183580,false,false,true,true,1,0,2,1,1,1,1,
494,measured-agent-decision,1785823381179222,1785823381208735,29513,201,2573935,9574136,2755481,run-root-183609,false,false,true,true,2,1,2,0,0,0,0,
495,measured-agent-decision,1785823381179222,1785823381209079,29857,201,2670102,9585937,2710697,run-root-183638,false,false,true,true,1,0,2,1,0,0,0,
496,measured-agent-decision,1785823381179222,1785823381209456,30234,201,2833441,9635658,3057203,run-root-183692,false,false,true,true,2,1,2,0,0,0,0,
497,measured-agent-decision,1785823381179222,1785823381209794,30572,201,2932620,9669322,3037885,run-root-183729,false,false,true,true,1,0,2,1,0,0,0,
498,measured-agent-decision,1785823381179222,1785823381191582,12360,201,1034210,8127797,1107003,run-root-183143,false,false,true,true,1,0,2,1,0,0,0,
499,measured-agent-decision,1785823381179222,1785823381193198,13976,201,1152420,8193531,1183276,run-root-183174,false,false,true,true,1,0,2,0,0,0,0,
500,measured-agent-decision,1785823381179222,1785823381194984,15762,201,1318862,8290391,1336789,run-root-183215,true,true,true,true,1,0,2,0,0,0,0,
501,measured-agent-decision,1785823381179222,1785823381196603,17381,201,1372997,8359654,1815944,run-root-183239,false,false,true,true,5,4,2,0,0,0,0,
502,measured-agent-decision,1785823381179222,1785823381197789,18567,201,1579007,8698219,1667126,run-root-183309,false,false,true,true,1,0,2,1,0,0,0,
503,measured-agent-decision,1785823381179222,1785823381199147,19925,201,1551446,8658559,1576050,run-root-183295,false,false,true,true,1,0,2,0,0,0,0,
504,measured-agent-decision,1785823381179222,1785823381201574,22352,201,1665931,8749416,1697740,run-root-183334,false,false,true,true,1,0,2,0,0,0,0,
505,measured-agent-decision,1785823381179222,1785823381203935,24713,201,2035443,9073434,2102707,run-root-183432,false,false,true,true,1,0,2,1,0,0,0,
506,measured-agent-decision,1785823381179222,1785823381205410,26188,201,2084148,9107732,2172783,run-root-183451,false,false,true,true,1,0,2,0,0,0,0,
507,measured-agent-decision,1785823381179222,1785823381205609,26387,201,2077852,9101026,2364343,run-root-183447,false,false,true,true,2,1,2,0,0,0,0,
508,measured-agent-decision,1785823381179222,1785823381206920,27698,201,1961033,8995647,2142401,run-root-183403,false,false,true,true,2,1,2,0,0,0,0,
509,measured-agent-decision,1785823381179222,1785823381207222,28000,201,2091499,9106272,2147566,run-root-183462,false,false,true,true,1,0,2,0,0,0,0,
510,measured-agent-decision,1785823381179222,1785823381207329,28107,201,2180766,9145725,2259531,run-root-183477,false,false,true,true,1,0,2,1,0,0,0,
511,measured-agent-decision,1785823381179222,1785823381207401,28179,201,2021444,9072725,2102075,run-root-183429,false,false,true,true,1,0,2,1,0,0,0,
512,measured-agent-decision,1785823381179222,1785823381207798,28576,201,2370179,9269932,2443691,run-root-183537,false,false,true,true,1,0,2,0,0,0,0,
513,measured-agent-decision,1785823381179222,1785823381207896,28674,201,2460286,9402668,2823605,run-root-183570,false,false,true,true,2,1,2,0,0,0,0,
514,measured-agent-decision,1785823381179222,1785823381208281,29059,201,2417451,9311753,2472697,run-root-183558,false,false,true,true,1,0,2,1,0,0,0,
515,measured-agent-decision,1785823381179222,1785823381208374,29152,201,2328746,9209448,2487071,run-root-183524,false,false,true,true,2,1,2,0,0,0,0,
516,measured-agent-decision,1785823381179222,1785823381208757,29535,201,2334577,9216712,2573315,run-root-183527,false,false,true,true,2,1,2,0,0,0,0,
517,measured-agent-decision,1785823381179222,1785823381208831,29609,201,2661722,9600795,2693815,run-root-183636,false,false,true,true,1,0,2,0,0,0,0,
518,measured-agent-decision,1785823381179222,1785823381209166,29944,201,2891625,9651699,2941643,run-root-183709,false,false,true,true,1,0,2,0,0,0,0,
519,measured-agent-decision,1785823381179222,1785823381192202,12980,201,1091604,8170713,1185135,run-root-183160,false,false,true,true,1,0,2,1,1,1,1,
520,measured-agent-decision,1785823381179222,1785823381193820,14598,201,1243288,8230693,1426276,run-root-183192,false,false,true,true,2,1,2,0,0,0,0,
521,measured-agent-decision,1785823381179222,1785823381195567,16345,201,1342812,8323391,1418419,run-root-183224,false,false,true,true,1,0,2,1,0,0,0,
522,measured-agent-decision,1785823381179222,1785823381195799,16577,201,1351123,8345656,1588195,run-root-183233,false,false,true,true,2,1,2,0,0,0,0,
523,measured-agent-decision,1785823381179222,1785823381197142,17920,201,1468828,8591280,1540761,run-root-183269,false,false,true,true,1,0,2,1,0,0,0,
524,measured-agent-decision,1785823381179222,1785823381198385,19163,201,1478157,8603247,1712851,run-root-183279,false,false,true,true,2,1,2,0,0,0,0,
525,measured-agent-decision,1785823381179222,1785823381199936,20714,201,1574024,8690407,1729004,run-root-183307,false,false,true,true,1,0,2,1,0,0,0,
526,measured-agent-decision,1785823381179222,1785823381201160,21938,201,1737871,8869734,1820944,run-root-183350,false,false,true,true,1,0,2,1,0,0,0,
527,measured-agent-decision,1785823381179222,1785823381201382,22160,201,1612726,8725870,2015943,run-root-183324,false,false,true,true,5,4,2,0,0,0,0,
528,measured-agent-decision,1785823381179222,1785823381203612,24390,201,1835824,8959510,1860426,run-root-183383,false,false,true,true,1,0,2,0,0,0,0,
529,measured-agent-decision,1785823381179222,1785823381203766,24544,201,1828655,8949474,1866673,run-root-183382,false,false,true,true,1,0,2,0,0,0,0,
530,measured-agent-decision,1785823381179222,1785823381205193,25971,201,2078170,9105071,2402547,run-root-183450,false,false,true,true,5,4,2,0,0,0,0,
531,measured-agent-decision,1785823381179222,1785823381205360,26138,201,1975021,9012081,2069394,run-root-183414,false,false,true,true,1,0,2,1,1,1,1,
532,measured-agent-decision,1785823381179222,1785823381206643,27421,201,2123912,9121834,2169854,run-root-183466,false,false,true,true,1,0,2,0,0,0,0,
533,measured-agent-decision,1785823381179222,1785823381207107,27885,201,846319,7985485,933602,run-root-183095,false,false,true,true,1,0,2,1,0,0,0,
534,measured-agent-decision,1785823381179222,1785823381207268,28046,201,2234309,9186210,2274394,run-root-183506,false,false,true,true,1,0,2,0,0,0,0,
535,measured-agent-decision,1785823381179222,1785823381207656,28434,201,2075024,9084846,2261974,run-root-183441,false,false,true,true,2,1,2,0,0,0,0,
536,measured-agent-decision,1785823381179222,1785823381208030,28808,201,2446654,9328547,2598886,run-root-183566,false,false,true,true,2,1,2,0,0,0,0,
537,measured-agent-decision,1785823381179222,1785823381208375,29153,201,2559175,9538459,2645070,run-root-183602,false,false,true,true,1,0,2,1,0,0,0,
538,measured-agent-decision,1785823381179222,1785823381209315,30093,201,2735424,9627702,3009008,run-root-183656,false,false,true,true,2,1,2,0,0,0,0,
539,measured-agent-decision,1785823381179222,1785823381209399,30177,201,2786893,9630032,2946732,run-root-183681,false,false,true,true,1,0,2,1,0,0,0,
540,measured-agent-decision,1785823381179222,1785823381192237,13015,201,1149377,8186446,1176805,run-root-183167,false,false,true,true,1,0,2,0,0,0,0,
541,measured-agent-decision,1785823381179222,1785823381192360,13138,201,1130385,8179210,1199617,run-root-183162,false,false,true,true,1,0,2,1,1,1,1,
542,measured-agent-decision,1785823381179222,1785823381193891,14669,201,1207410,8209082,1348556,run-root-183189,false,false,true,true,2,1,2,0,0,0,0,
543,measured-agent-decision,1785823381179222,1785823381195502,16280,201,1342880,8324321,1414503,run-root-183227,false,false,true,true,1,0,2,1,0,0,0,
544,measured-agent-decision,1785823381179222,1785823381196855,17633,201,1408867,8403819,1473918,run-root-183245,false,false,true,true,1,0,2,1,1,1,1,
545,measured-agent-decision,1785823381179222,1785823381196954,17732,201,1433493,8492474,1485709,run-root-183256,false,false,true,true,1,0,2,0,0,0,0,
546,measured-agent-decision,1785823381179222,1785823381198210,18988,201,1482022,8602588,1727519,run-root-183278,false,false,true,true,2,1,2,0,0,0,0,
547,measured-agent-decision,1785823381179222,1785823381199558,20336,201,1709360,8778856,1794512,run-root-183345,false,false,true,true,1,0,2,1,0,0,0,
548,measured-agent-decision,1785823381179222,1785823381201965,22743,201,1753125,8909179,2232150,run-root-183365,false,false,true,true,5,4,2,0,0,0,0,
549,measured-agent-decision,1785823381179222,1785823381204336,25114,201,1963864,9002871,2117071,run-root-183405,false,false,true,true,2,1,2,0,0,0,0,
550,measured-agent-decision,1785823381179222,1785823381205707,26485,201,1962783,9008470,2196458,run-root-183401,false,false,true,true,2,1,2,0,0,0,0,
551,measured-agent-decision,1785823381179222,1785823381206931,27709,201,1873602,8982708,1957363,run-root-183395,false,false,true,true,1,0,2,1,0,0,0,
552,measured-agent-decision,1785823381179222,1785823381207016,27794,201,2164609,9138656,2232292,run-root-183475,false,false,true,true,1,0,2,1,0,0,0,
553,measured-agent-decision,1785823381179222,1785823381207262,28040,201,2241855,9190709,2266233,run-root-183502,false,false,true,true,1,0,2,0,0,0,0,
554,measured-agent-decision,1785823381179222,1785823381207974,28752,201,2394865,9271072,2424528,run-root-183547,false,false,true,true,1,0,2,0,0,0,0,
555,measured-agent-decision,1785823381179222,1785823381208288,29066,201,2417373,9312523,2555880,run-root-183560,false,false,true,true,1,0,2,1,0,0,0,
556,measured-agent-decision,1785823381179222,1785823381208354,29132,201,2369093,9233196,2434692,run-root-183545,false,false,true,true,1,0,2,0,0,0,0,
557,measured-agent-decision,1785823381179222,1785823381208436,29214,201,2726003,9612812,3159287,run-root-183654,false,false,true,true,2,1,2,0,0,0,0,
558,measured-agent-decision,1785823381179222,1785823381209404,30182,201,2714715,9602708,2875049,run-root-183651,false,false,true,true,2,1,2,0,0,0,0,
559,measured-agent-decision,1785823381179222,1785823381209579,30357,201,2734392,9632108,2848714,run-root-183665,false,false,true,true,1,0,2,1,1,1,1,
560,measured-agent-decision,1785823381179222,1785823381192285,13063,201,1114475,8180518,1189018,run-root-183158,false,false,true,true,1,0,2,0,0,0,0,
561,measured-agent-decision,1785823381179222,1785823381193729,14507,201,664915,7914707,970882,run-root-183057,false,false,true,true,1,0,2,1,0,0,0,
562,measured-agent-decision,1785823381179222,1785823381195329,16107,201,1341599,8321913,1420734,run-root-183222,false,false,true,true,1,0,2,1,0,0,0,
563,measured-agent-decision,1785823381179222,1785823381196808,17586,201,1404712,8386986,1475424,run-root-183244,false,false,true,true,1,0,2,1,1,1,1,
