ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
0,basic-agent-run,1785810411551775,1785810411553090,1315,201,124548,251585,165800,run-root-98851,true,true,true,true,1,0,2,0,0,0,0,
1,basic-agent-run,1785810411553203,1785810411554258,1055,201,164656,230211,196135,run-root-98859,false,false,true,true,1,0,2,0,0,0,0,
2,basic-agent-run,1785810411554632,1785810411555365,733,201,103665,225034,162971,run-root-98845,false,false,true,true,1,0,2,0,0,0,0,
3,basic-agent-run,1785810411556060,1785810411557529,1469,201,140924,256241,178629,run-root-98857,false,false,true,true,1,0,2,0,0,0,0,
4,basic-agent-run,1785810411557489,1785810411558681,1192,201,123159,246675,159303,run-root-98850,false,false,true,true,1,0,2,0,0,0,0,
5,approval-smtp,1785810411558917,1785810411559851,934,201,142282,260636,199726,run-root-98856,false,false,true,true,1,0,2,0,1,1,1,
6,basic-agent-run,1785810411560346,1785810411561029,683,201,161376,269325,234779,run-root-98862,false,false,true,true,1,0,2,0,0,0,0,
7,basic-agent-run,1785810411561774,1785810411563181,1407,201,118657,202439,154385,run-root-98849,false,false,true,true,1,0,2,0,0,0,0,
8,basic-agent-run,1785810411563203,1785810411564349,1146,201,156568,265222,214137,run-root-98863,false,false,true,true,1,0,2,0,0,0,0,
9,basic-agent-run,1785810411564632,1785810411565452,820,201,157244,274365,248021,run-root-98864,false,false,true,true,1,0,2,0,0,0,0,
10,basic-agent-run,1785810411566060,1785810411567157,1097,201,162976,277687,263325,run-root-98865,false,false,true,true,1,0,2,0,0,0,0,
11,basic-agent-run,1785810411567489,1785810411568298,809,201,157922,1283262,288492,run-root-98867,false,false,true,true,1,0,2,0,0,0,0,
12,basic-agent-run,1785810411568917,1785810411574033,5116,201,124338,220621,159821,run-root-98852,false,false,true,true,1,0,2,0,0,0,0,
13,awaited-workflow,1785810411570346,1785810411574049,3703,201,138067,263776,195115,run-root-98860,false,false,true,true,1,0,2,1,0,0,0,
14,basic-agent-run,1785810411571774,1785810411574226,2452,201,154519,1277284,281063,run-root-98868,false,false,true,true,1,0,2,0,0,0,0,
15,basic-agent-run,1785810411573203,1785810411574203,1000,201,167330,1287198,281560,run-root-98869,false,false,true,true,1,0,2,0,0,0,0,
16,basic-agent-run,1785810411574632,1785810411575703,1071,201,135284,246544,163333,run-root-98858,false,false,true,true,1,0,2,0,0,0,0,
17,basic-agent-run,1785810411576060,1785810411576949,889,201,173355,1266520,276710,run-root-98870,false,false,true,true,1,0,2,0,0,0,0,
18,basic-agent-run,1785810411577489,1785810411578353,864,201,180315,518437,279003,run-root-98872,false,false,true,true,1,0,2,0,0,0,0,
19,basic-agent-run,1785810411578917,1785810411580776,1859,201,167383,293397,270508,run-root-98873,false,false,true,true,1,0,2,0,0,0,0,
20,basic-agent-run,1785810411580346,1785810411580897,551,201,163576,1280366,274268,run-root-98871,false,false,true,true,1,0,2,0,0,0,0,
21,child-fanout,1785810411581774,1785810411583930,2156,201,162661,1244125,695542,run-root-98874,false,false,true,true,3,2,2,0,0,0,0,
22,basic-agent-run,1785810411583203,1785810411583948,745,201,90175,213759,133205,run-root-98848,false,false,true,true,1,0,2,0,0,0,0,
23,basic-agent-run,1785810411584632,1785810411585357,725,201,84263,211268,133569,run-root-98847,false,false,true,true,1,0,2,0,0,0,0,
24,basic-agent-run,1785810411586060,1785810411587422,1362,201,167421,1251774,279543,run-root-98877,false,false,true,true,1,0,2,0,0,0,0,
25,basic-agent-run,1785810411587489,1785810411588590,1101,201,186570,1283698,321652,run-root-98884,false,false,true,true,1,0,2,0,0,0,0,
26,basic-agent-run,1785810411588917,1785810411590599,1682,201,69849,147104,128092,run-root-98846,false,false,true,true,1,0,2,0,0,0,0,
27,basic-agent-run,1785810411590346,1785810411590739,393,201,162798,472658,268425,run-root-98876,false,false,true,true,1,0,2,0,0,0,0,
28,basic-agent-run,1785810411591774,1785810411593986,2212,201,163076,494446,274966,run-root-98878,false,false,true,true,1,0,2,0,0,0,0,
29,basic-agent-run,1785810411593203,1785810411594067,864,201,171918,518519,284683,run-root-98881,false,false,true,true,1,0,2,0,0,0,0,
30,basic-agent-run,1785810411594632,1785810411595415,783,201,165577,499824,282703,run-root-98883,false,false,true,true,1,0,2,0,0,0,0,
31,basic-agent-run,1785810411596060,1785810411597223,1163,201,171282,514637,306938,run-root-98885,false,false,true,true,1,0,2,0,0,0,0,
32,sandbox-artifact,1785810411597489,1785810411598415,926,201,103009,215086,147037,run-root-98854,false,false,true,true,1,0,2,0,0,0,0,
33,basic-agent-run,1785810411598917,1785810411600392,1475,201,176461,551791,306056,run-root-98888,false,false,true,true,1,0,2,0,0,0,0,
34,basic-agent-run,1785810411600346,1785810411601202,856,201,92204,187483,131805,run-root-98853,false,false,true,true,1,0,2,0,0,0,0,
35,basic-agent-run,1785810411601774,1785810411603042,1268,201,88506,208308,130311,run-root-98855,false,false,true,true,1,0,2,0,0,0,0,
36,basic-agent-run,1785810411603203,1785810411604389,1186,201,180243,580889,337686,run-root-98894,false,false,true,true,1,0,2,0,0,0,0,
37,basic-agent-run,1785810411604632,1785810411605599,967,201,106599,173751,152217,run-root-98861,false,false,true,true,1,0,2,0,0,0,0,
38,basic-agent-run,1785810411606060,1785810411606914,854,201,166773,540316,297760,run-root-98887,false,false,true,true,1,0,2,0,0,0,0,
39,basic-agent-run,1785810411607489,1785810411607888,399,201,176203,562774,303620,run-root-98893,false,false,true,true,1,0,2,0,0,0,0,
40,child-fanout,1785810411608917,1785810411609888,971,201,167832,1553977,639035,run-root-98889,false,false,true,true,3,2,2,0,0,0,0,
41,basic-agent-run,1785810411610346,1785810411611183,837,201,121680,1210527,241023,run-root-98866,false,false,true,true,1,0,2,0,0,0,0,
42,basic-agent-run,1785810411611774,1785810411613389,1615,201,150317,1241526,260506,run-root-98879,false,false,true,true,1,0,2,0,0,0,0,
43,basic-agent-run,1785810411613203,1785810411613985,782,201,174329,1254702,331696,run-root-98897,false,false,true,true,1,0,2,0,0,0,0,
44,basic-agent-run,1785810411614632,1785810411615498,866,201,150386,494954,263677,run-root-98880,false,false,true,true,1,0,2,0,0,0,0,
45,basic-agent-run,1785810411616060,1785810411617317,1257,201,169109,568370,330146,run-root-98898,false,false,true,true,1,0,2,0,0,0,0,
46,basic-agent-run,1785810411617489,1785810411617869,380,201,153787,506618,259046,run-root-98882,false,false,true,true,1,0,2,0,0,0,0,
47,basic-agent-run,1785810411618917,1785810411619980,1063,201,133482,270871,244638,run-root-98875,false,false,true,true,1,0,2,0,0,0,0,
48,basic-agent-run,1785810411620346,1785810411621088,742,201,154643,1257257,285491,run-root-98886,false,false,true,true,1,0,2,0,0,0,0,
49,basic-agent-run,1785810411621774,1785810411623465,1691,201,148565,512499,281565,run-root-98890,false,false,true,true,1,0,2,0,0,0,0,
50,basic-agent-run,1785810411623203,1785810411624253,1050,201,159987,1248084,319018,run-root-98896,false,false,true,true,1,0,2,0,0,0,0,
51,basic-agent-run,1785810411624632,1785810411625446,814,201,161270,1258298,331824,run-root-98900,false,false,true,true,1,0,2,0,0,0,0,
52,basic-agent-run,1785810411626060,1785810411626979,919,201,163758,560090,305172,run-root-98902,false,false,true,true,1,0,2,0,0,0,0,
53,basic-agent-run,1785810411627489,1785810411628413,924,201,151239,536345,315214,run-root-98895,false,false,true,true,1,0,2,0,0,0,0,
54,basic-agent-run,1785810411628917,1785810411629895,978,201,150553,534977,318886,run-root-98899,false,false,true,true,1,0,2,0,0,0,0,
55,basic-agent-run,1785810411630346,1785810411630727,381,201,166761,583056,302710,run-root-98905,false,false,true,true,1,0,2,0,0,0,0,
56,basic-agent-run,1785810411631774,1785810411632894,1120,201,169036,590870,304237,run-root-98907,false,false,true,true,1,0,2,0,0,0,0,
57,basic-agent-run,1785810411633203,1785810411634741,1538,201,161777,568540,295140,run-root-98906,false,false,true,true,1,0,2,0,0,0,0,
58,basic-agent-run,1785810411634632,1785810411634775,143,201,138629,506516,268988,run-root-98891,false,false,true,true,1,0,2,0,0,0,0,
59,detached-workflow,1785810411636060,1785810411637551,1491,201,142033,516509,297740,run-root-98903,false,false,true,true,1,0,2,1,0,0,0,
60,basic-agent-run,1785810411637489,1785810411638759,1270,201,175244,1267499,377952,run-root-98914,false,false,true,true,1,0,2,0,0,0,0,
61,basic-agent-run,1785810411638917,1785810411639752,835,201,176777,607351,291072,run-root-98920,false,false,true,true,1,0,2,0,0,0,0,
62,basic-agent-run,1785810411640346,1785810411640938,592,201,132750,1234151,262745,run-root-98892,false,false,true,true,1,0,2,0,0,0,0,
63,basic-agent-run,1785810411641774,1785810411643393,1619,201,154627,573975,294970,run-root-98911,false,false,true,true,1,0,2,0,0,0,0,
64,basic-agent-run,1785810411643203,1785810411644480,1277,201,164901,1258915,373470,run-root-98915,false,false,true,true,1,0,2,0,0,0,0,
65,basic-agent-run,1785810411644632,1785810411645073,441,201,139366,536763,288005,run-root-98901,false,false,true,true,1,0,2,0,0,0,0,
66,basic-agent-run,1785810411646060,1785810411647011,951,201,137094,523591,287060,run-root-98904,false,false,true,true,1,0,2,0,0,0,0,
67,child-fanout,1785810411647489,1785810411647838,349,201,155246,1597678,611835,run-root-98910,false,false,true,true,3,2,2,0,0,0,0,
68,basic-agent-run,1785810411648917,1785810411650542,1625,201,148857,1234866,348522,run-root-98912,false,false,true,true,1,0,2,0,0,0,0,
69,basic-agent-run,1785810411650346,1785810411651025,679,201,168595,1263796,282764,run-root-98921,false,false,true,true,1,0,2,0,0,0,0,
70,basic-agent-run,1785810411651774,1785810411652821,1047,201,169334,1269873,273846,run-root-98924,false,false,true,true,1,0,2,0,0,0,0,
71,basic-agent-run,1785810411653203,1785810411654116,913,201,175674,611741,331280,run-root-98928,false,false,true,true,1,0,2,0,0,0,0,
72,basic-agent-run,1785810411654632,1785810411655197,565,201,138323,542995,277782,run-root-98908,false,false,true,true,1,0,2,0,0,0,0,
73,basic-agent-run,1785810411656060,1785810411657400,1340,201,167619,590970,270164,run-root-98926,false,false,true,true,1,0,2,0,0,0,0,
74,basic-agent-run,1785810411657489,1785810411658006,517,201,156159,586150,366017,run-root-98917,false,false,true,true,1,0,2,0,0,0,0,
75,basic-agent-run,1785810411658917,1785810411660113,1196,201,136682,543493,273099,run-root-98909,false,false,true,true,1,0,2,0,0,0,0,
76,basic-agent-run,1785810411660346,1785810411661738,1392,201,162987,1267073,264322,run-root-98925,false,false,true,true,1,0,2,0,0,0,0,
77,basic-agent-run,1785810411661774,1785810411662797,1023,201,140015,1229239,345650,run-root-98916,false,false,true,true,1,0,2,0,0,0,0,
78,full-reference-journey,1785810411663203,1785810411664055,852,201,147781,1235520,619567,run-root-98918,false,false,true,true,3,2,2,1,1,1,1,
79,basic-agent-run,1785810411664632,1785810411665174,542,201,136873,559291,331677,run-root-98913,false,false,true,true,1,0,2,0,0,0,0,
80,basic-agent-run,1785810411666060,1785810411667689,1629,201,162650,1274204,323913,run-root-98929,false,false,true,true,1,0,2,0,0,0,0,
81,basic-agent-run,1785810411667489,1785810411667725,236,201,154676,580461,303259,run-root-98927,false,false,true,true,1,0,2,0,0,0,0,
82,basic-agent-run,1785810411668917,1785810411669795,878,201,162772,1280866,318248,run-root-98930,false,false,true,true,1,0,2,0,0,0,0,
83,basic-agent-run,1785810411670346,1785810411671027,681,201,133967,560608,251667,run-root-98919,false,false,true,true,1,0,2,0,0,0,0,
84,basic-agent-run,1785810411671774,1785810411672910,1136,201,140006,1238613,253211,run-root-98922,false,false,true,true,1,0,2,0,0,0,0,
85,basic-agent-run,1785810411673203,1785810411673959,756,201,135397,568644,248887,run-root-98923,false,false,true,true,1,0,2,0,0,0,0,
86,awaited-workflow,1785810411674632,1785810411675322,690,201,152827,1265804,347463,run-root-98934,false,false,true,true,1,0,2,1,0,0,0,
87,basic-agent-run,1785810411676060,1785810411677407,1347,201,160016,607812,259483,run-root-98935,false,false,true,true,1,0,2,0,0,0,0,
88,basic-agent-run,1785810411677489,1785810411678691,1202,201,159826,606709,254332,run-root-98939,false,false,true,true,1,0,2,0,0,0,0,
89,basic-agent-run,1785810411678917,1785810411680051,1134,201,137571,1251959,319662,run-root-98931,false,false,true,true,1,0,2,0,0,0,0,
90,basic-agent-run,1785810411680346,1785810411681365,1019,201,150921,586304,251608,run-root-98937,false,false,true,true,1,0,2,0,0,0,0,
91,basic-agent-run,1785810411681774,1785810411683130,1356,201,137137,1254390,302737,run-root-98932,false,false,true,true,1,0,2,0,0,0,0,
92,basic-agent-run,1785810411683203,1785810411684374,1171,201,152939,1271795,245764,run-root-98936,false,false,true,true,1,0,2,0,0,0,0,
93,basic-agent-run,1785810411684632,1785810411684912,280,201,159074,612305,319212,run-root-98944,false,false,true,true,1,0,2,0,0,0,0,
94,child-fanout,1785810411686060,1785810411687341,1281,201,137566,1241229,581769,run-root-98933,false,false,true,true,3,2,2,0,0,0,0,
95,basic-agent-run,1785810411687489,1785810411688732,1243,201,160384,620809,332151,run-root-98948,false,false,true,true,1,0,2,0,0,0,0,
96,basic-agent-run,1785810411688917,1785810411690022,1105,201,137321,575692,244797,run-root-98938,false,false,true,true,1,0,2,0,0,0,0,
97,basic-agent-run,1785810411690346,1785810411691340,994,201,148381,592999,297434,run-root-98943,false,false,true,true,1,0,2,0,0,0,0,
98,basic-agent-run,1785810411691774,1785810411692955,1181,201,156727,627014,329415,run-root-98949,false,false,true,true,1,0,2,0,0,0,0,
99,basic-agent-run,1785810411693203,1785810411694432,1229,201,148493,598842,326636,run-root-98945,false,false,true,true,1,0,2,0,0,0,0,
100,basic-agent-run,1785810411694632,1785810411695916,1284,201,133598,571757,240627,run-root-98940,true,true,true,true,1,0,2,0,0,0,0,
101,basic-agent-run,1785810411696060,1785810411697429,1369,201,135240,566191,231007,run-root-98941,false,false,true,true,1,0,2,0,0,0,0,
102,basic-agent-run,1785810411697489,1785810411698229,740,201,151472,612720,323912,run-root-98950,false,false,true,true,1,0,2,0,0,0,0,
103,basic-agent-run,1785810411698917,1785810411700753,1836,201,134393,565097,234250,run-root-98942,false,false,true,true,1,0,2,0,0,0,0,
104,basic-agent-run,1785810411700346,1785810411700799,453,201,154699,638946,290201,run-root-98955,false,false,true,true,1,0,2,0,0,0,0,
105,approval-smtp,1785810411701774,1785810411702857,1083,201,151392,634608,302222,run-root-98956,false,false,true,true,1,0,2,0,1,1,1,
106,basic-agent-run,1785810411703203,1785810411704135,932,201,133380,577569,309558,run-root-98946,false,false,true,true,1,0,2,0,0,0,0,
107,basic-agent-run,1785810411704632,1785810411705135,503,201,130249,568158,294868,run-root-98947,false,false,true,true,1,0,2,0,0,0,0,
108,basic-agent-run,1785810411706060,1785810411706949,889,201,142564,1261445,268426,run-root-98958,false,false,true,true,1,0,2,0,0,0,0,
109,basic-agent-run,1785810411707489,1785810411708217,728,201,136765,590846,268776,run-root-98957,false,false,true,true,1,0,2,0,0,0,0,
110,basic-agent-run,1785810411708917,1785810411710156,1239,201,127661,1243515,236248,run-root-98951,false,false,true,true,1,0,2,0,0,0,0,
111,basic-agent-run,1785810411710346,1785810411710889,543,201,129823,1246824,248186,run-root-98953,false,false,true,true,1,0,2,0,0,0,0,
112,basic-agent-run,1785810411711774,1785810411713153,1379,201,145719,1284209,260658,run-root-98954,false,false,true,true,1,0,2,0,0,0,0,
113,awaited-workflow,1785810411713203,1785810411714360,1157,201,139274,612581,285992,run-root-98960,false,false,true,true,1,0,2,1,0,0,0,
114,basic-agent-run,1785810411714632,1785810411715354,722,201,152850,1285644,348793,run-root-98963,false,false,true,true,1,0,2,0,0,0,0,
115,basic-agent-run,1785810411716060,1785810411716932,872,201,131080,587841,256385,run-root-98959,false,false,true,true,1,0,2,0,0,0,0,
116,basic-agent-run,1785810411717489,1785810411718108,619,201,123886,1243257,222091,run-root-98952,false,false,true,true,1,0,2,0,0,0,0,
117,basic-agent-run,1785810411718917,1785810411720647,1730,201,132900,1271728,349317,run-root-98962,false,false,true,true,1,0,2,0,0,0,0,
118,basic-agent-run,1785810411720346,1785810411720678,332,201,140540,1271860,348074,run-root-98964,false,false,true,true,1,0,2,0,0,0,0,
119,basic-agent-run,1785810411721774,1785810411722747,973,201,128516,597682,255488,run-root-98961,false,false,true,true,1,0,2,0,0,0,0,
120,basic-agent-run,1785810411723203,1785810411724021,818,201,147711,1286003,268258,run-root-98971,false,false,true,true,1,0,2,0,0,0,0,
121,child-fanout,1785810411724632,1785810411725231,599,201,139484,1634811,615520,run-root-98969,false,false,true,true,3,2,2,0,0,0,0,
122,basic-agent-run,1785810411726060,1785810411727382,1322,201,152180,1287645,272569,run-root-98975,false,false,true,true,1,0,2,0,0,0,0,
123,basic-agent-run,1785810411727489,1785810411727895,406,201,130906,1269469,340227,run-root-98965,false,false,true,true,1,0,2,0,0,0,0,
124,basic-agent-run,1785810411728917,1785810411729898,981,201,155647,1298664,261524,run-root-98974,false,false,true,true,1,0,2,0,0,0,0,
125,basic-agent-run,1785810411730346,1785810411731173,827,201,155500,637433,263969,run-root-98976,false,false,true,true,1,0,2,0,0,0,0,
126,basic-agent-run,1785810411731774,1785810411732830,1056,201,131602,1261888,394793,run-root-98970,false,false,true,true,1,0,2,0,0,0,0,
127,basic-agent-run,1785810411733203,1785810411734015,812,201,139915,1270931,256934,run-root-98977,false,false,true,true,1,0,2,0,0,0,0,
128,basic-agent-run,1785810411734632,1785810411734991,359,201,118711,597224,238215,run-root-98967,false,false,true,true,1,0,2,0,0,0,0,
129,basic-agent-run,1785810411736060,1785810411736831,771,201,115518,1235280,339523,run-root-98966,false,false,true,true,1,0,2,0,0,0,0,
130,basic-agent-run,1785810411737489,1785810411737763,274,201,120892,1255432,363719,run-root-98968,false,false,true,true,1,0,2,0,0,0,0,
131,basic-agent-run,1785810411738917,1785810411740081,1164,201,121060,606742,263786,run-root-98973,false,false,true,true,1,0,2,0,0,0,0,
132,sandbox-artifact,1785810411740346,1785810411741291,945,201,152361,1287214,378922,run-root-98980,false,false,true,true,1,0,2,0,0,0,0,
133,basic-agent-run,1785810411741774,1785810411743157,1383,201,145719,626948,363645,run-root-98983,false,false,true,true,1,0,2,0,0,0,0,
134,basic-agent-run,1785810411743203,1785810411744340,1137,201,147405,635644,363365,run-root-98982,false,false,true,true,1,0,2,0,0,0,0,
135,basic-agent-run,1785810411744632,1785810411745455,823,201,155930,1291723,245647,run-root-98987,false,false,true,true,1,0,2,0,0,0,0,
136,basic-agent-run,1785810411746060,1785810411746789,729,201,114484,603753,244377,run-root-98972,false,false,true,true,1,0,2,0,0,0,0,
137,basic-agent-run,1785810411747489,1785810411747953,464,201,125994,605048,353595,run-root-98979,false,false,true,true,1,0,2,0,0,0,0,
138,basic-agent-run,1785810411748917,1785810411750078,1161,201,127678,606781,355135,run-root-98981,false,false,true,true,1,0,2,0,0,0,0,
139,basic-agent-run,1785810411750346,1785810411751223,877,201,131896,617400,239981,run-root-98978,false,false,true,true,1,0,2,0,0,0,0,
140,child-fanout,1785810411751774,1785810411753304,1530,201,157963,1640386,568615,run-root-98988,false,false,true,true,3,2,2,0,0,0,0,
141,basic-agent-run,1785810411753203,1785810411754618,1415,201,123197,602182,381452,run-root-98985,false,false,true,true,1,0,2,0,0,0,0,
142,basic-agent-run,1785810411754632,1785810411754781,149,201,154539,631824,236266,run-root-98989,false,false,true,true,1,0,2,0,0,0,0,
143,basic-agent-run,1785810411756060,1785810411756923,863,201,156384,637524,234678,run-root-98991,false,false,true,true,1,0,2,0,0,0,0,
144,basic-agent-run,1785810411757489,1785810411758233,744,201,119670,604934,357942,run-root-98984,false,false,true,true,1,0,2,0,0,0,0,
145,basic-agent-run,1785810411758917,1785810411760254,1337,201,131437,614030,380735,run-root-98986,false,false,true,true,1,0,2,0,0,0,0,
146,basic-agent-run,1785810411760346,1785810411760810,464,201,154771,1290591,230128,run-root-98994,false,false,true,true,1,0,2,0,0,0,0,
147,basic-agent-run,1785810411761774,1785810411762867,1093,201,152703,1290845,236611,run-root-98993,false,false,true,true,1,0,2,0,0,0,0,
148,basic-agent-run,1785810411763203,1785810411763828,625,201,160285,1294119,333980,run-root-98996,false,false,true,true,1,0,2,0,0,0,0,
149,basic-agent-run,1785810411764632,1785810411764922,290,201,130363,1267260,212800,run-root-98990,false,false,true,true,1,0,2,0,0,0,0,
150,basic-agent-run,1785810411766060,1785810411766899,839,201,148646,631201,314223,run-root-98995,false,false,true,true,1,0,2,0,0,0,0,
151,basic-agent-run,1785810411767489,1785810411768330,841,201,159284,652825,210502,run-root-99004,false,false,true,true,1,0,2,0,0,0,0,
152,basic-agent-run,1785810411768917,1785810411770211,1294,201,159006,660834,248587,run-root-99007,false,false,true,true,1,0,2,0,0,0,0,
153,basic-agent-run,1785810411770346,1785810411771349,1003,201,126450,610367,220776,run-root-98992,false,false,true,true,1,0,2,0,0,0,0,
154,basic-agent-run,1785810411771774,1785810411773173,1399,201,151004,644436,212783,run-root-99002,false,false,true,true,1,0,2,0,0,0,0,
155,basic-agent-run,1785810411773203,1785810411773762,559,201,151688,1300397,332366,run-root-99001,false,false,true,true,1,0,2,0,0,0,0,
156,basic-agent-run,1785810411774632,1785810411774880,248,201,147298,1287157,240422,run-root-99003,false,false,true,true,1,0,2,0,0,0,0,
157,basic-agent-run,1785810411776060,1785810411776807,747,201,148560,1283511,237696,run-root-99006,false,false,true,true,1,0,2,0,0,0,0,
158,basic-agent-run,1785810411777489,1785810411777830,341,201,141549,633707,235002,run-root-99005,false,false,true,true,1,0,2,0,0,0,0,
159,detached-workflow,1785810411778917,1785810411780143,1226,201,166074,1292187,375283,run-root-99014,false,false,true,true,1,0,2,1,0,0,0,
160,basic-agent-run,1785810411780346,1785810411781824,1478,201,118123,603237,299983,run-root-98999,false,false,true,true,1,0,2,0,0,0,0,
161,basic-agent-run,1785810411781774,1785810411782983,1209,201,146236,646775,230616,run-root-99010,false,false,true,true,1,0,2,0,0,0,0,
162,basic-agent-run,1785810411783203,1785810411783865,662,201,128877,1267009,307033,run-root-98998,false,false,true,true,1,0,2,0,0,0,0,
163,basic-agent-run,1785810411784632,1785810411785228,596,201,120291,1260368,312399,run-root-98997,false,false,true,true,1,0,2,0,0,0,0,
164,basic-agent-run,1785810411786060,1785810411786837,777,201,150934,659141,356175,run-root-99013,false,false,true,true,1,0,2,0,0,0,0,
165,basic-agent-run,1785810411787489,1785810411787898,409,201,142954,646472,358877,run-root-99015,false,false,true,true,1,0,2,0,0,0,0,
166,basic-agent-run,1785810411788917,1785810411789863,946,201,118745,1254262,308554,run-root-99000,false,false,true,true,1,0,2,0,0,0,0,
167,child-fanout,1785810411790346,1785810411790880,534,201,155331,1658615,487689,run-root-99023,false,false,true,true,3,2,2,0,0,0,0,
168,basic-agent-run,1785810411791774,1785810411793132,1358,201,139516,644074,221659,run-root-99012,false,false,true,true,1,0,2,0,0,0,0,
169,basic-agent-run,1785810411793203,1785810411794127,924,201,123690,608522,195295,run-root-99008,false,false,true,true,1,0,2,0,0,0,0,
170,basic-agent-run,1785810411794632,1785810411794748,116,201,124237,1260278,223556,run-root-99009,false,false,true,true,1,0,2,0,0,0,0,
171,basic-agent-run,1785810411796060,1785810411797206,1146,201,120703,609227,218883,run-root-99011,false,false,true,true,1,0,2,0,0,0,0,
172,basic-agent-run,1785810411797489,1785810411798706,1217,201,170883,1308167,230224,run-root-99029,false,false,true,true,1,0,2,0,0,0,0,
173,basic-agent-run,1785810411798917,1785810411800620,1703,201,161133,1309061,230348,run-root-99021,false,false,true,true,1,0,2,0,0,0,0,
174,basic-agent-run,1785810411800346,1785810411801662,1316,201,153683,1291554,226121,run-root-99022,false,false,true,true,1,0,2,0,0,0,0,
175,basic-agent-run,1785810411801774,1785810411803760,1986,201,136728,1270398,218020,run-root-99020,false,false,true,true,1,0,2,0,0,0,0,
176,basic-agent-run,1785810411803203,1785810411803777,574,201,151830,1290049,351617,run-root-99017,false,false,true,true,1,0,2,0,0,0,0,
177,basic-agent-run,1785810411804632,1785810411804752,120,201,154892,648199,238713,run-root-99030,false,false,true,true,1,0,2,0,0,0,0,
178,full-reference-journey,1785810411806060,1785810411807417,1357,201,152128,1648442,679228,run-root-99028,false,false,true,true,3,2,2,1,1,1,1,
179,basic-agent-run,1785810411807489,1785810411808751,1262,201,118776,611270,345885,run-root-99016,false,false,true,true,1,0,2,0,0,0,0,
180,basic-agent-run,1785810411808917,1785810411810546,1629,201,154637,1309995,235856,run-root-99042,false,false,true,true,1,0,2,0,0,0,0,
181,basic-agent-run,1785810411810346,1785810411811030,684,201,138105,1267055,220232,run-root-99026,false,false,true,true,1,0,2,0,0,0,0,
182,basic-agent-run,1785810411811774,1785810411813115,1341,201,112358,1258658,328733,run-root-99018,false,false,true,true,1,0,2,0,0,0,0,
183,basic-agent-run,1785810411813203,1785810411813739,536,201,147479,645881,375069,run-root-99035,false,false,true,true,1,0,2,0,0,0,0,
184,basic-agent-run,1785810411814632,1785810411815086,454,201,115778,621848,348159,run-root-99019,false,false,true,true,1,0,2,0,0,0,0,
185,basic-agent-run,1785810411816060,1785810411817126,1066,201,148279,650028,247601,run-root-99044,false,false,true,true,1,0,2,0,0,0,0,
186,awaited-workflow,1785810411817489,1785810411818677,1188,201,110472,605660,245520,run-root-99025,false,false,true,true,1,0,2,1,0,0,0,
187,basic-agent-run,1785810411818917,1785810411819840,923,201,117723,617089,209406,run-root-99024,false,false,true,true,1,0,2,0,0,0,0,
188,basic-agent-run,1785810411820346,1785810411821217,871,201,127924,628402,355470,run-root-99031,false,false,true,true,1,0,2,0,0,0,0,
189,basic-agent-run,1785810411821774,1785810411823508,1734,201,145736,642027,223249,run-root-99038,false,false,true,true,1,0,2,0,0,0,0,
190,basic-agent-run,1785810411823203,1785810411824445,1242,201,131363,625627,203065,run-root-99027,false,false,true,true,1,0,2,0,0,0,0,
191,basic-agent-run,1785810411824632,1785810411825743,1111,201,139512,637152,354915,run-root-99033,false,false,true,true,1,0,2,0,0,0,0,
192,basic-agent-run,1785810411826060,1785810411826787,727,201,138393,1289285,237408,run-root-99040,false,false,true,true,1,0,2,0,0,0,0,
193,basic-agent-run,1785810411827489,1785810411827932,443,201,139458,639078,374288,run-root-99034,false,false,true,true,1,0,2,0,0,0,0,
194,child-fanout,1785810411828917,1785810411829775,858,201,205030,1676358,657800,run-root-99056,false,false,true,true,3,2,2,0,0,0,0,
195,basic-agent-run,1785810411830346,1785810411831647,1301,201,123717,1273261,346513,run-root-99032,false,false,true,true,1,0,2,0,0,0,0,
196,basic-agent-run,1785810411831774,1785810411832796,1022,201,170571,651726,222674,run-root-99046,false,false,true,true,1,0,2,0,0,0,0,
197,basic-agent-run,1785810411833203,1785810411834025,822,201,138441,637801,222318,run-root-99045,false,false,true,true,1,0,2,0,0,0,0,
198,basic-agent-run,1785810411834632,1785810411834795,163,201,113385,611929,353571,run-root-99036,false,false,true,true,1,0,2,0,0,0,0,
199,basic-agent-run,1785810411836060,1785810411836881,821,201,142707,638642,221917,run-root-99048,false,false,true,true,1,0,2,0,0,0,0,
200,basic-agent-run,1785810411837489,1785810411838177,688,201,121389,612134,237838,run-root-99039,true,true,true,true,1,0,2,0,0,0,0,
201,basic-agent-run,1785810411838917,1785810411839943,1026,201,127441,627204,216232,run-root-99043,false,false,true,true,1,0,2,0,0,0,0,
202,basic-agent-run,1785810411840346,1785810411841775,1429,201,172773,646759,371690,run-root-99051,false,false,true,true,1,0,2,0,0,0,0,
203,basic-agent-run,1785810411841774,1785810411843116,1342,201,194537,655584,210076,run-root-99060,false,false,true,true,1,0,2,0,0,0,0,
