ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
381,measured-agent-decision,1785818988338592,1785818988339537,945,201,124264,148509,104821,run-root-114408,false,false,true,true,1,0,2,1,1,1,1,
382,measured-agent-decision,1785818988382070,1785818988383765,1695,201,175807,352670,179110,run-root-114410,false,false,true,true,1,0,2,0,0,0,0,
383,measured-agent-decision,1785818988425548,1785818988426286,738,201,133265,308756,138730,run-root-114409,false,false,true,true,1,0,2,0,0,0,0,
384,measured-agent-decision,1785818988469027,1785818988470410,1383,201,88826,264489,104375,run-root-114411,false,false,true,true,1,0,2,0,0,0,0,
385,measured-agent-decision,1785818988512505,1785818988513597,1092,201,201769,221168,150347,run-root-114412,false,false,true,true,1,0,2,0,0,0,0,
386,measured-agent-decision,1785818988555983,1785818988558145,2162,201,317576,341824,327286,run-root-114416,false,false,true,true,1,0,2,0,0,0,0,
387,measured-agent-decision,1785818988599462,1785818988600506,1044,201,275300,297751,287976,run-root-114415,false,false,true,true,1,0,2,0,0,0,0,
388,measured-agent-decision,1785818988642940,1785818988644873,1933,201,229655,253378,176713,run-root-114413,false,false,true,true,1,0,2,0,0,0,0,
389,measured-agent-decision,1785818988686418,1785818988687384,966,201,188490,210394,134597,run-root-114414,false,false,true,true,1,0,2,0,0,0,0,
390,measured-agent-decision,1785818988729896,1785818988731910,2014,201,144170,168335,159297,run-root-114417,false,false,true,true,1,0,2,0,0,0,0,
391,measured-agent-decision,1785818988773375,1785818988774642,1267,201,163265,1186309,208277,run-root-114418,false,false,true,true,1,0,2,0,0,0,0,
392,measured-agent-decision,1785818988816853,1785818988819059,2206,201,134607,1155036,164726,run-root-114420,false,false,true,true,1,0,2,0,0,0,0,
