ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
3368,measured-agent-decision,1785821902026518,1785821902027982,1464,201,3589019,15686445,4488190,run-root-172464,false,false,true,true,1,0,2,0,0,0,0,
3369,measured-agent-decision,1785821902028673,1785821902029108,435,201,4713566,15995377,7569520,run-root-172858,false,false,true,true,2,1,2,0,0,0,0,
3370,measured-agent-decision,1785821902030828,1785821902031287,459,201,2879324,15797391,3631059,run-root-172212,false,false,true,true,1,0,2,0,0,0,0,
3371,measured-agent-decision,1785821902032983,1785821902034203,1220,201,4133483,15812143,5124258,run-root-172663,false,false,true,true,1,0,2,0,0,0,0,
3372,measured-agent-decision,1785821902035138,1785821902036427,1289,201,3639748,15695638,4561635,run-root-172490,false,false,true,true,1,0,2,0,0,0,0,
3373,measured-agent-decision,1785821902037294,1785821902038264,970,201,4133474,15808274,5128207,run-root-172665,false,false,true,true,1,0,2,0,0,0,0,
3374,measured-agent-decision,1785821902039449,1785821902040477,1028,201,4274865,15881738,5267314,run-root-172711,false,false,true,true,1,0,2,0,0,0,0,
3375,measured-agent-decision,1785821902041604,1785821902042561,957,201,3741156,16215173,6218845,run-root-172525,false,false,true,true,2,1,2,0,0,0,0,
3376,measured-agent-decision,1785821902043759,1785821902044320,561,201,2943227,15493696,3784238,run-root-172237,false,false,true,true,1,0,2,0,0,0,0,
3377,measured-agent-decision,1785821902045914,1785821902047723,1809,201,2813626,15465236,3581439,run-root-172206,false,false,true,true,1,0,2,0,0,0,0,
3378,measured-agent-decision,1785821902048070,1785821902049489,1419,201,2863780,15489915,3684015,run-root-172216,false,false,true,true,1,0,2,1,0,0,0,
3379,measured-agent-decision,1785821902050225,1785821902051589,1364,201,2865262,15468229,3652902,run-root-172218,false,false,true,true,1,0,2,1,0,0,0,
3380,measured-agent-decision,1785821902052380,1785821902053531,1151,201,3708767,16005217,4643139,run-root-172517,false,false,true,true,1,0,2,1,0,0,0,
3381,measured-agent-decision,1785821902054535,1785821902055600,1065,201,4704587,15977442,5810192,run-root-172867,false,false,true,true,1,0,2,0,0,0,0,
3382,measured-agent-decision,1785821902056690,1785821902057897,1207,201,4921950,16069647,6053372,run-root-172938,false,false,true,true,1,0,2,1,0,0,0,
3383,measured-agent-decision,1785821902058845,1785821902059314,469,201,4363424,15852839,5363880,run-root-172742,false,false,true,true,1,0,2,0,0,0,0,
3384,measured-agent-decision,1785821902061001,1785821902062650,1649,201,2863824,15462456,3723587,run-root-172222,false,false,true,true,1,0,2,1,0,0,0,
3385,measured-agent-decision,1785821902063156,1785821902065079,1923,201,5082469,16069236,6264029,run-root-173004,false,false,true,true,1,0,2,0,0,0,0,
3386,measured-agent-decision,1785821902065311,1785821902066120,809,201,4349282,15873722,7118777,run-root-172737,false,false,true,true,2,1,2,0,0,0,0,
3387,measured-agent-decision,1785821902067466,1785821902068898,1432,201,2879186,15461535,5093664,run-root-172229,false,false,true,true,2,1,2,0,0,0,0,
3388,measured-agent-decision,1785821902069621,1785821902070269,648,201,3779885,15690732,4768329,run-root-172547,false,false,true,true,1,0,2,0,0,0,0,
3389,measured-agent-decision,1785821902071776,1785821902072661,885,201,3826116,16383952,6485139,run-root-172564,false,false,true,true,2,1,2,0,0,0,0,
3390,measured-agent-decision,1785821902073932,1785821902075691,1759,201,4110689,15779554,5092481,run-root-172672,false,false,true,true,1,0,2,0,0,0,0,
3391,measured-agent-decision,1785821902076087,1785821902077619,1532,201,3875328,15717637,4835130,run-root-172580,false,false,true,true,1,0,2,0,0,0,0,
