ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
543,measured-agent-decision,1785823222681096,1785823222707807,26711,201,3240911,12583910,3313995,run-root-182381,false,false,true,true,1,0,2,1,0,0,0,
544,measured-agent-decision,1785823222681096,1785823222708195,27099,201,3149227,12369789,3551963,run-root-182355,false,false,true,true,2,1,2,0,0,0,0,
545,measured-agent-decision,1785823222681096,1785823222708554,27458,201,3250862,12641257,3372909,run-root-182389,false,false,true,true,2,1,2,0,0,0,0,
546,measured-agent-decision,1785823222681096,1785823222708952,27856,201,3613074,13271371,3689242,run-root-182496,false,false,true,true,1,0,2,0,0,0,0,
547,measured-agent-decision,1785823222681096,1785823222709088,27992,201,3632554,13285519,3652354,run-root-182499,false,false,true,true,1,0,2,0,0,0,0,
548,measured-agent-decision,1785823222681096,1785823222689913,8817,201,1566592,11241437,1698201,run-root-181900,false,false,true,true,1,0,2,1,1,1,1,
549,measured-agent-decision,1785823222681096,1785823222690082,8986,201,1650745,11279662,1697171,run-root-181910,false,false,true,true,1,0,2,0,0,0,0,
550,measured-agent-decision,1785823222681096,1785823222691688,10592,201,1701519,11324522,1814757,run-root-181940,false,false,true,true,1,0,2,0,0,0,0,
551,measured-agent-decision,1785823222681096,1785823222694300,13204,201,1933627,11394115,2032317,run-root-181999,false,false,true,true,1,0,2,1,0,0,0,
552,measured-agent-decision,1785823222681096,1785823222695532,14436,201,2031912,11429996,2079238,run-root-182029,false,false,true,true,1,0,2,0,0,0,0,
553,measured-agent-decision,1785823222681096,1785823222696918,15822,201,2224781,11485918,2257055,run-root-182076,false,false,true,true,1,0,2,0,0,0,0,
554,measured-agent-decision,1785823222681096,1785823222698275,17179,201,2345346,11525167,2596530,run-root-182102,false,false,true,true,2,1,2,0,0,0,0,
555,measured-agent-decision,1785823222681096,1785823222703299,22203,201,2636869,11708871,3039045,run-root-182188,false,false,true,true,5,4,2,0,0,0,0,
556,measured-agent-decision,1785823222681096,1785823222704816,23720,201,2694326,11758543,2763719,run-root-182210,false,false,true,true,1,0,2,1,0,0,0,
557,measured-agent-decision,1785823222681096,1785823222706340,25244,201,2817273,11842980,2837775,run-root-182244,false,false,true,true,1,0,2,0,0,0,0,
558,measured-agent-decision,1785823222681096,1785823222707518,26422,201,2963949,11935523,3007169,run-root-182284,false,false,true,true,1,0,2,0,0,0,0,
559,measured-agent-decision,1785823222681096,1785823222707707,26611,201,3010077,11980422,3350716,run-root-182308,false,false,true,true,2,1,2,0,0,0,0,
560,measured-agent-decision,1785823222681096,1785823222708017,26921,201,2997621,11974947,3151290,run-root-182307,false,false,true,true,2,1,2,0,0,0,0,
561,measured-agent-decision,1785823222681096,1785823222708087,26991,201,3034834,12017031,3089346,run-root-182319,false,false,true,true,1,0,2,0,0,0,0,
562,measured-agent-decision,1785823222681096,1785823222708145,27049,201,3484667,13174563,3583772,run-root-182446,false,false,true,true,1,0,2,1,1,1,1,
563,measured-agent-decision,1785823222681096,1785823222708648,27552,201,3260228,12684543,3538196,run-root-182394,false,false,true,true,2,1,2,0,0,0,0,
564,measured-agent-decision,1785823222681096,1785823222709005,27909,201,3688628,13313364,3814938,run-root-182515,false,false,true,true,2,1,2,0,0,0,0,
565,measured-agent-decision,1785823222681096,1785823222709614,28518,201,3712041,13340117,3805945,run-root-182531,false,false,true,true,1,0,2,1,1,1,1,
566,measured-agent-decision,1785823222681096,1785823222710454,29358,201,3968531,13538164,4105486,run-root-182600,false,false,true,true,2,1,2,0,0,0,0,
567,measured-agent-decision,1785823222681096,1785823222710609,29513,201,4117037,13616016,4172649,run-root-182654,false,false,true,true,1,0,2,0,0,0,0,
568,measured-agent-decision,1785823222681096,1785823222689958,8862,201,1578816,11243276,1634333,run-root-181904,false,false,true,true,1,0,2,0,0,0,0,
569,measured-agent-decision,1785823222681096,1785823222690133,9037,201,1626034,11279498,1668601,run-root-181907,false,false,true,true,1,0,2,0,0,0,0,
570,measured-agent-decision,1785823222681096,1785823222691742,10646,201,1753924,11335620,1804984,run-root-181951,false,false,true,true,1,0,2,0,0,0,0,
571,measured-agent-decision,1785823222681096,1785823222691914,10818,201,1703637,11326922,1821580,run-root-181941,false,false,true,true,1,0,2,0,0,0,0,
572,measured-agent-decision,1785823222681096,1785823222693390,12294,201,1852526,11368745,2237209,run-root-181978,false,false,true,true,5,4,2,0,0,0,0,
573,measured-agent-decision,1785823222681096,1785823222694738,13642,201,1962087,11402578,2009489,run-root-182008,false,false,true,true,1,0,2,1,0,0,0,
574,measured-agent-decision,1785823222681096,1785823222696103,15007,201,2120049,11458193,2243305,run-root-182048,false,false,true,true,1,0,2,1,0,0,0,
575,measured-agent-decision,1785823222681096,1785823222697388,16292,201,2257001,11494525,2287675,run-root-182080,false,false,true,true,1,0,2,0,0,0,0,
576,measured-agent-decision,1785823222681096,1785823222697583,16487,201,2240667,11489173,2290031,run-root-182081,false,false,true,true,1,0,2,0,0,0,0,
577,measured-agent-decision,1785823222681096,1785823222698939,17843,201,2355102,11524516,2437434,run-root-182112,false,false,true,true,1,0,2,1,1,1,1,
578,measured-agent-decision,1785823222681096,1785823222699141,18045,201,2383418,11545113,2404688,run-root-182122,false,false,true,true,1,0,2,0,0,0,0,
579,measured-agent-decision,1785823222681096,1785823222701352,20256,201,2479127,11580307,2909077,run-root-182148,false,false,true,true,5,4,2,0,0,0,0,
580,measured-agent-decision,1785823222681096,1785823222702862,21766,201,2580301,11666198,2714319,run-root-182179,false,false,true,true,2,1,2,0,0,0,0,
581,measured-agent-decision,1785823222681096,1785823222704397,23301,201,2694928,11758776,2764458,run-root-182211,false,false,true,true,1,0,2,1,0,0,0,
582,measured-agent-decision,1785823222681096,1785823222705982,24886,201,2772123,11806594,2876306,run-root-182237,false,false,true,true,1,0,2,1,1,1,1,
583,measured-agent-decision,1785823222681096,1785823222707427,26331,201,2887233,11912013,3116829,run-root-182271,false,false,true,true,2,1,2,0,0,0,0,
584,measured-agent-decision,1785823222681096,1785823222707586,26490,201,3155483,12385709,3223430,run-root-182359,false,false,true,true,1,0,2,0,0,0,0,
585,measured-agent-decision,1785823222681096,1785823222708574,27478,201,3535483,13210573,3591413,run-root-182466,false,false,true,true,1,0,2,1,0,0,0,
586,measured-agent-decision,1785823222681096,1785823222708924,27828,201,3647283,13290815,3709658,run-root-182505,false,false,true,true,1,0,2,1,0,0,0,
587,measured-agent-decision,1785823222681096,1785823222690355,9259,201,1685534,11298813,1744976,run-root-181917,false,false,true,true,1,0,2,1,0,0,0,
588,measured-agent-decision,1785823222681096,1785823222690531,9435,201,1699915,11320857,2089949,run-root-181932,false,false,true,true,2,1,2,0,0,0,0,
589,measured-agent-decision,1785823222681096,1785823222692189,11093,201,1748165,11337673,1802954,run-root-181950,false,false,true,true,1,0,2,0,0,0,0,
590,measured-agent-decision,1785823222681096,1785823222694679,13583,201,1976217,11411781,2073530,run-root-182009,false,false,true,true,1,0,2,1,0,0,0,
591,measured-agent-decision,1785823222681096,1785823222695965,14869,201,2110379,11451222,2176347,run-root-182044,false,false,true,true,1,0,2,1,0,0,0,
592,measured-agent-decision,1785823222681096,1785823222697250,16154,201,2266871,11500054,2311624,run-root-182086,false,false,true,true,1,0,2,1,0,0,0,
593,measured-agent-decision,1785823222681096,1785823222697425,16329,201,2277368,11502101,2373375,run-root-182088,false,false,true,true,1,0,2,1,0,0,0,
594,measured-agent-decision,1785823222681096,1785823222698796,17700,201,2383242,11545179,2423244,run-root-182119,false,false,true,true,1,0,2,0,0,0,0,
595,measured-agent-decision,1785823222681096,1785823222698981,17885,201,2372332,11537234,2424884,run-root-182116,false,false,true,true,1,0,2,0,0,0,0,
596,measured-agent-decision,1785823222681096,1785823222701136,20040,201,2455104,11574896,2668308,run-root-182144,false,false,true,true,2,1,2,0,0,0,0,
597,measured-agent-decision,1785823222681096,1785823222702706,21610,201,2735135,11782353,2786978,run-root-182220,false,false,true,true,1,0,2,1,0,0,0,
598,measured-agent-decision,1785823222681096,1785823222704241,23145,201,2684416,11747630,2712046,run-root-182204,false,false,true,true,1,0,2,0,0,0,0,
599,measured-agent-decision,1785823222681096,1785823222707382,26286,201,2897290,11917740,2946901,run-root-182277,false,false,true,true,1,0,2,0,0,0,0,
600,measured-agent-decision,1785823222681096,1785823222707508,26412,201,2919343,11912610,3003052,run-root-182280,true,true,true,true,1,0,2,1,1,1,1,
601,measured-agent-decision,1785823222681096,1785823222707717,26621,201,3234638,12561204,3313326,run-root-182378,false,false,true,true,1,0,2,1,0,0,0,
602,measured-agent-decision,1785823222681096,1785823222708405,27309,201,3255372,12659218,3357744,run-root-182388,false,false,true,true,1,0,2,1,0,0,0,
603,measured-agent-decision,1785823222681096,1785823222708774,27678,201,3236162,12571036,3319352,run-root-182379,false,false,true,true,1,0,2,1,0,0,0,
604,measured-agent-decision,1785823222681096,1785823222708860,27764,201,3502394,13190578,3528344,run-root-182454,false,false,true,true,1,0,2,0,0,0,0,
605,measured-agent-decision,1785823222681096,1785823222690717,9621,201,1657742,11291183,1735901,run-root-181920,false,false,true,true,1,0,2,1,0,0,0,
606,measured-agent-decision,1785823222681096,1785823222695631,14535,201,2094774,11447852,2129463,run-root-182036,false,false,true,true,1,0,2,0,0,0,0,
607,measured-agent-decision,1785823222681096,1785823222695801,14705,201,2056869,11441954,2096704,run-root-182037,false,false,true,true,1,0,2,0,0,0,0,
608,measured-agent-decision,1785823222681096,1785823222697144,16048,201,2202229,11482400,2226820,run-root-182074,false,false,true,true,1,0,2,0,0,0,0,
609,measured-agent-decision,1785823222681096,1785823222697319,16223,201,2224734,11485087,2254781,run-root-182077,false,false,true,true,1,0,2,0,0,0,0,
610,measured-agent-decision,1785823222681096,1785823222698697,17601,201,2376403,11539822,2453038,run-root-182111,false,false,true,true,1,0,2,1,1,1,1,
611,measured-agent-decision,1785823222681096,1785823222700166,19070,201,2508567,11590303,2581090,run-root-182154,false,false,true,true,1,0,2,1,1,1,1,
612,measured-agent-decision,1785823222681096,1785823222702281,21185,201,2590899,11684159,2722833,run-root-182180,false,false,true,true,2,1,2,0,0,0,0,
613,measured-agent-decision,1785823222681096,1785823222705373,24277,201,2733666,11806214,2810115,run-root-182219,false,false,true,true,1,0,2,1,0,0,0,
614,measured-agent-decision,1785823222681096,1785823222705554,24458,201,2839886,11865368,2932800,run-root-182251,false,false,true,true,1,0,2,1,0,0,0,
615,measured-agent-decision,1785823222681096,1785823222707270,26174,201,2864641,11885212,3004628,run-root-182264,false,false,true,true,2,1,2,0,0,0,0,
616,measured-agent-decision,1785823222681096,1785823222707419,26323,201,2895199,11912024,3338489,run-root-182274,false,false,true,true,5,4,2,0,0,0,0,
617,measured-agent-decision,1785823222681096,1785823222707763,26667,201,2986151,11956676,3065446,run-root-182304,false,false,true,true,1,0,2,1,0,0,0,
618,measured-agent-decision,1785823222681096,1785823222708026,26930,201,3118813,12128483,3188475,run-root-182336,false,false,true,true,1,0,2,1,0,0,0,
619,measured-agent-decision,1785823222681096,1785823222708337,27241,201,3402491,12994704,3508255,run-root-182423,false,false,true,true,1,0,2,1,0,0,0,
620,measured-agent-decision,1785823222681096,1785823222708616,27520,201,3596853,13266741,3851216,run-root-182479,false,false,true,true,2,1,2,0,0,0,0,
621,measured-agent-decision,1785823222681096,1785823222708969,27873,201,3264169,12783665,3308157,run-root-182401,false,false,true,true,1,0,2,0,0,0,0,
622,measured-agent-decision,1785823222681096,1785823222709067,27971,201,3384718,12953834,3521067,run-root-182420,false,false,true,true,1,0,2,1,0,0,0,
623,measured-agent-decision,1785823222681096,1785823222690732,9636,201,1657336,11289507,1726509,run-root-181916,false,false,true,true,1,0,2,1,0,0,0,
624,measured-agent-decision,1785823222681096,1785823222692279,11183,201,1765729,11343931,1803595,run-root-181954,false,false,true,true,1,0,2,0,0,0,0,
625,measured-agent-decision,1785823222681096,1785823222692406,11310,201,1777908,11352382,1835270,run-root-181959,false,false,true,true,1,0,2,1,0,0,0,
626,measured-agent-decision,1785823222681096,1785823222694765,13669,201,1975564,11411517,2151460,run-root-182013,false,false,true,true,2,1,2,0,0,0,0,
627,measured-agent-decision,1785823222681096,1785823222698318,17222,201,2291304,11511502,2573900,run-root-182098,false,false,true,true,2,1,2,0,0,0,0,
628,measured-agent-decision,1785823222681096,1785823222701756,20660,201,2532036,11613110,2562532,run-root-182158,false,false,true,true,1,0,2,0,0,0,0,
629,measured-agent-decision,1785823222681096,1785823222701857,20761,201,2671952,11740683,2695973,run-root-182198,false,false,true,true,1,0,2,0,0,0,0,
630,measured-agent-decision,1785823222681096,1785823222703508,22412,201,2627872,11704954,2670747,run-root-182192,false,false,true,true,1,0,2,0,0,0,0,
631,measured-agent-decision,1785823222681096,1785823222705095,23999,201,2737489,11790532,2964777,run-root-182224,false,false,true,true,2,1,2,0,0,0,0,
632,measured-agent-decision,1785823222681096,1785823222707524,26428,201,3243330,12588632,3269698,run-root-182375,false,false,true,true,1,0,2,0,0,0,0,
633,measured-agent-decision,1785823222681096,1785823222707987,26891,201,3135461,12252167,3259159,run-root-182349,false,false,true,true,2,1,2,0,0,0,0,
634,measured-agent-decision,1785823222681096,1785823222708548,27452,201,3165686,12419354,3232778,run-root-182361,false,false,true,true,1,0,2,0,0,0,0,
635,measured-agent-decision,1785823222681096,1785823222708619,27523,201,3305538,12831519,3364147,run-root-182403,false,false,true,true,1,0,2,0,0,0,0,
636,measured-agent-decision,1785823222681096,1785823222708945,27849,201,3436553,13155468,3693923,run-root-182434,false,false,true,true,2,1,2,0,0,0,0,
637,measured-agent-decision,1785823222681096,1785823222709518,28422,201,3517983,13207857,3544958,run-root-182458,false,false,true,true,1,0,2,0,0,0,0,
638,measured-agent-decision,1785823222681096,1785823222709658,28562,201,3947792,13529276,4013411,run-root-182598,false,false,true,true,1,0,2,1,0,0,0,
639,measured-agent-decision,1785823222681096,1785823222710576,29480,201,3838305,13447728,4341997,run-root-182568,false,false,true,true,5,4,2,0,0,0,0,
640,measured-agent-decision,1785823222681096,1785823222690907,9811,201,1686530,11300274,1786123,run-root-181924,false,false,true,true,1,0,2,1,0,0,0,
641,measured-agent-decision,1785823222681096,1785823222692479,11383,201,1739057,11332973,1793977,run-root-181952,false,false,true,true,1,0,2,0,0,0,0,
642,measured-agent-decision,1785823222681096,1785823222694911,13815,201,2026483,11422407,2230880,run-root-182018,false,false,true,true,2,1,2,0,0,0,0,
643,measured-agent-decision,1785823222681096,1785823222695090,13994,201,2023758,11425278,2389575,run-root-182022,false,false,true,true,5,4,2,0,0,0,0,
644,measured-agent-decision,1785823222681096,1785823222697549,16453,201,2249120,11491056,2323047,run-root-182084,false,false,true,true,1,0,2,1,0,0,0,
645,measured-agent-decision,1785823222681096,1785823222698890,17794,201,2360881,11529394,2434060,run-root-182110,false,false,true,true,1,0,2,1,1,1,1,
646,measured-agent-decision,1785823222681096,1785823222701011,19915,201,2442592,11567145,2653293,run-root-182140,false,false,true,true,2,1,2,0,0,0,0,
647,measured-agent-decision,1785823222681096,1785823222702456,21360,201,2558376,11640740,2635176,run-root-182175,false,false,true,true,1,0,2,1,0,0,0,
648,measured-agent-decision,1785823222681096,1785823222705422,24326,201,2785586,11826303,2866382,run-root-182236,false,false,true,true,1,0,2,1,1,1,1,
