timestamp,scenario,elapsed_seconds,offered,admission_waiting,upstream_dropped,admission_timeouts,admitted,claimed,completed,errors,pending,running,succeeded,oldest_pending_ms,claim_p95_ms,connections,lock_waiters,query_latency_ms,xact_commit,tuples_inserted,wal_bytes,container_cpu_percent,container_memory_bytes
2026-08-02T16:32:39.242852452Z,burst-1400,30.068312064,14000,0,0,11131,2869,7907,7217,0,0,1356,6551,0.0,18.991,65,22,52.569138,188193,86233,709685910,407.98,347812659
2026-08-02T16:32:42.253158100Z,burst-1400,32.252369481,14000,0,0,11131,2869,7907,7907,0,0,274,7633,0.0,18.991,64,0,4.585541999999999,201420,93559,713312150,247.4,343094067
2026-08-02T16:32:44.261150032Z,burst-1400,34.261882561,14000,0,0,11131,2869,7907,7907,0,0,0,7907,0.0,18.991,64,0,4.981297,225208,96067,714377989,4.34,342569779
2026-08-02T16:32:49.176506957Z,proactive-target-2083,0.000021842,2728,1991,0,0,737,736,0,0,0,0,0,0.0,15.943,64,19,2.795471,4969,55102,724063280,276.42,348651520
2026-08-02T16:32:51.487068077Z,proactive-target-2083,2.314182934,7540,4166,0,1565,1809,2286,0,0,1,1456,0,2.56,9.759,64,57,58.587177,9024,58981,728230210,335.01,334495744
2026-08-02T16:32:54.495003984Z,proactive-target-2083,4.625198825,13810,4166,0,7770,1874,4124,0,0,3,2928,0,11.442,12.023,64,61,57.346572,13114,63265,733309707,335.48,318137958
2026-08-02T16:32:56.786314389Z,proactive-target-2083,7.634056038,18580,4166,0,12481,1933,5594,0,0,1,4763,0,4.204,12.679,64,61,54.337007,18703,68620,738816908,312.48,314992230
2026-08-02T16:32:59.796239953Z,proactive-target-2083,9.924437887,24850,4166,0,18670,2014,7480,0,0,2,6252,0,6.205,13.087,64,60,53.843019999999996,23020,73039,743216079,339.3,312056217
2026-08-02T16:33:02.103733387Z,proactive-target-2083,12.934671762,29661,4186,0,23409,2066,8862,0,0,5,8112,0,12.738,13.335,64,58,54.304856,28838,78676,748812015,327.82,312161075
2026-08-02T16:33:05.109736526Z,proactive-target-2083,15.242472107,35910,4166,0,29582,2162,10716,0,0,1,9511,0,6.257,14.087,63,55,49.237913,33072,82837,753010732,331.06,311322214
2026-08-02T16:33:07.405315050Z,proactive-target-2083,18.248130416,40701,4166,0,34323,2212,12042,134,0,0,11378,4,0.0,14.039,64,56,57.826325,38561,88165,758396528,362.07,319710822
2026-08-02T16:33:09.699392850Z,proactive-target-2083,20.543262758,41660,355,0,39052,2253,12939,1023,0,3,12019,456,9.688,14.287,64,41,61.467147,43337,93865,763132039,394.92,325477990
2026-08-02T16:33:12.707877013Z,proactive-target-2083,22.837257033,41660,0,0,39406,2254,13005,2937,0,0,11316,1689,0.0,14.391,64,14,15.149536999999999,50342,102535,768139879,404.04,333027737
2026-08-02T16:33:14.856506041Z,proactive-target-2083,25.846180633,41660,0,0,39406,2254,13005,4334,0,0,9385,3620,0.0,14.391,64,22,24.722646,66065,113833,773385965,403.05,335124889
2026-08-02T16:33:17.865619319Z,proactive-target-2083,27.99418494,41660,0,0,39406,2254,13005,6227,0,0,8018,4987,0.0,14.391,64,9,9.53861,77485,122419,777078928,406.73,336383180
2026-08-02T16:33:20.059285209Z,proactive-target-2083,31.003345483,41660,0,0,39406,2254,13005,7577,0,0,6156,6849,0.0,14.391,64,22,51.400618,102930,133669,782128964,406.88,344771788
2026-08-02T16:33:23.066805271Z,proactive-target-2083,33.197300036,41660,0,0,39406,2254,13005,9438,0,0,4794,8211,0.0,14.391,64,33,54.668948,114910,141709,785648938,389.14,340996915
2026-08-02T16:33:25.166437183Z,proactive-target-2083,36.206170267,41660,0,0,39406,2254,13005,10725,0,0,2980,10025,0.0,14.391,64,21,44.670716,133712,152719,790315721,405.01,342569779
2026-08-02T16:33:28.174379978Z,proactive-target-2083,38.304141947,41660,0,0,39406,2254,13005,12298,0,0,1713,11292,0.0,14.391,64,34,50.937743,145504,160411,793649196,388.54,346030080
2026-08-02T16:33:30.234263089Z,proactive-target-2083,41.312806234,41660,0,0,39406,2254,13005,12877,0,0,346,12659,0.0,14.391,64,0,11.040553,170813,169063,797236599,389.17,348966092
2026-08-02T16:33:32.289277274Z,proactive-target-2083,43.372339144,41660,0,0,39406,2254,13005,13005,0,0,18,12987,0.0,14.391,64,0,8.923432,197249,171763,798400544,165.74,346239795
2026-08-02T16:33:34.295817660Z,proactive-target-2083,44.42691007,41660,0,0,39406,2254,13005,13005,0,0,0,13005,0.0,14.391,64,0,9.37809,204729,172033,798509240,6.3,346030080
2026-08-02T16:33:39.289684477Z,timer-herd-no-jitter,0.000124814,5000,3897,0,0,1103,1102,0,0,0,0,0,0.0,39.807,64,56,7.202672000000001,4426,10066,801419923,294.61,354313830
2026-08-02T16:33:41.331384895Z,timer-herd-no-jitter,2.82580603,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,3.67375,8395,13906,805205543,298.88,355886694
2026-08-02T16:33:43.387159071Z,timer-herd-no-jitter,4.866785905,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,4.050734,32577,13906,805255092,319.48,356935270
2026-08-02T16:33:46.397253835Z,timer-herd-no-jitter,6.923790542,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,2.2518339999999997,57571,13906,805259530,307.47,357459558
2026-08-02T16:33:48.428950312Z,timer-herd-no-jitter,9.932743695,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,1.999583,95028,13906,805266716,293.93,358612992
2026-08-02T16:33:51.439792060Z,timer-herd-no-jitter,11.965391763,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,1.774734,120259,13906,805270362,276.8,358508134
2026-08-02T16:33:53.485573990Z,timer-herd-no-jitter,14.976506774,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,3.639072,158172,13906,805278691,308.11,358717849
2026-08-02T16:33:55.518041192Z,timer-herd-no-jitter,17.020775705,5000,0,0,3781,1219,1280,0,0,0,1280,0,0.0,36.191,64,0,1.155424,183300,13906,805280558,303.14,358822707
2026-08-02T16:33:58.530721135Z,timer-herd-no-jitter,19.053863709,5000,0,0,3781,1219,1280,610,0,0,1214,66,0.0,36.191,64,0,1.888957,208540,13918,805297358,364.35,361129574
2026-08-02T16:34:00.573176019Z,timer-herd-no-jitter,22.06688831,5000,0,0,3781,1219,1280,1193,0,0,365,915,0.0,36.191,64,0,2.3372599999999997,247434,17812,807011497,352.62,361968435
2026-08-02T16:34:03.583930807Z,timer-herd-no-jitter,24.109655167,5000,0,0,3781,1219,1280,1280,0,0,0,1280,0.0,36.191,64,0,3.612361,274876,21202,808348979,3.51,357878988
2026-08-02T16:34:05.590337081Z,timer-herd-no-jitter,26.11909578,5000,0,0,3781,1219,1280,1280,0,0,0,1280,0.0,36.191,64,0,3.584872,275036,21202,808355918,3.99,359556710
2026-08-02T16:34:10.641775729Z,timer-herd-jitter-60s,0.000109642,159,1,0,0,158,158,0,0,0,0,0,0.0,7.391,64,0,5.282466,7663,10276,810417017,329.08,362702438
2026-08-02T16:34:12.683915455Z,timer-herd-jitter-60s,2.913707482,329,1,0,0,328,328,0,0,0,241,0,0.0,6.503,64,0,1.968423,33427,10780,810924550,318.28,363436441
2026-08-02T16:34:15.692171110Z,timer-herd-jitter-60s,4.955690596,580,1,0,0,579,579,0,0,0,412,0,0.0,5.983,64,0,2.978104,58602,11278,811376770,331.79,364065587
2026-08-02T16:34:17.736085716Z,timer-herd-jitter-60s,7.963690087,750,0,0,0,750,750,0,0,1,662,0,2.271,5.735,64,0,1.38766,97402,12042,812097683,319.45,365114163
2026-08-02T16:34:20.783963297Z,timer-herd-jitter-60s,10.007707793,1004,0,0,0,1004,1003,0,0,0,833,0,0.0,5.531,64,0,4.029821999999999,123161,12541,812601882,313.22,365533593
2026-08-02T16:34:22.832445278Z,timer-herd-jitter-60s,13.055791716,1175,1,0,0,1174,1174,0,0,0,1087,0,0.0,5.311,64,0,3.559956,174899,13546,813511215,293.3,365743308
2026-08-02T16:34:25.840735732Z,timer-herd-jitter-60s,15.103697904,1425,0,0,0,1425,1425,0,0,1,1257,0,2.705,5.163,64,0,2.817109,201041,14047,813991560,329.66,365638451
2026-08-02T16:34:27.886014599Z,timer-herd-jitter-60s,18.112984178,1595,0,0,0,1595,1595,16,0,0,1509,0,0.0,5.127,64,0,3.5125569999999997,239560,14796,814700710,339.4,366791884
2026-08-02T16:34:29.931238425Z,timer-herd-jitter-60s,20.157704944,1766,1,0,0,1765,1765,109,0,0,1624,55,0.0,5.063,64,0,2.2954350000000003,265398,15610,815317456,349.82,366896742
2026-08-02T16:34:32.938509071Z,timer-herd-jitter-60s,22.202772397,2016,0,0,0,2016,2016,341,0,0,1660,190,0.0,4.947,64,0,3.569441,291184,16858,816135105,347.8,367840460
2026-08-02T16:34:34.985306564Z,timer-herd-jitter-60s,25.209661483,2187,0,0,0,2187,2187,521,0,0,1670,430,0.0,5.179,64,0,3.566246,330176,19072,817760866,339.11,373922201
2026-08-02T16:34:37.996711895Z,timer-herd-jitter-60s,27.256716173,2438,0,0,0,2438,2438,764,0,0,1673,597,0.0,5.143,64,0,2.7431769999999998,356327,20575,818668102,358.23,368784179
2026-08-02T16:34:40.045231955Z,timer-herd-jitter-60s,30.269442933,2609,0,0,0,2609,2608,933,0,0,1668,853,0.0,5.087,64,0,4.660194000000001,395791,22809,820030768,336.02,369832755
2026-08-02T16:34:43.077671885Z,timer-herd-jitter-60s,32.317819419,2861,0,0,0,2861,2861,1202,0,0,1672,1020,0.0,5.039,64,0,3.923289,421732,24328,820930469,351.92,371195904
2026-08-02T16:34:45.124433992Z,timer-herd-jitter-60s,35.349778168,3032,0,0,0,3032,3031,1370,0,0,1651,1294,0.0,4.931,64,0,3.9660090000000006,460724,26680,822327569,321.6,370776473
2026-08-02T16:34:48.135008664Z,timer-herd-jitter-60s,37.396293352,3283,0,0,0,3283,3282,1614,0,0,1674,1441,0.0,4.891,64,0,3.625355,486557,28078,823171931,358.76,372349337
2026-08-02T16:34:50.183658708Z,timer-herd-jitter-60s,40.406745046,3454,0,0,0,3454,3453,1781,0,0,1677,1689,0.0,4.879,64,0,4.979874,525743,30328,824543739,338.95,371405619
2026-08-02T16:34:52.235647719Z,timer-herd-jitter-60s,42.455659559,3625,0,0,0,3625,3624,1945,0,0,1669,1867,0.0,4.875,64,0,3.333438,551858,31831,825473079,349.39,372559052
2026-08-02T16:34:55.245796581Z,timer-herd-jitter-60s,44.507652693,3875,0,0,0,3875,3875,2195,0,0,1664,2044,0.0,4.843,64,0,2.226015,577908,33341,826424450,343.57,373397913
2026-08-02T16:34:57.288722284Z,timer-herd-jitter-60s,47.517860153,4045,0,0,0,4045,4045,2361,0,0,1683,2276,0.0,4.795,64,0,5.181352,617351,35509,827768972,355.4,373083340
2026-08-02T16:35:00.300217207Z,timer-herd-jitter-60s,49.56071005,4297,1,0,0,4296,4296,2642,0,0,1666,2463,0.0,4.779,64,0,1.601121,643303,37105,828768278,354.24,374236774
2026-08-02T16:35:02.337209910Z,timer-herd-jitter-60s,52.571677464,4466,0,0,0,4466,4466,2792,0,0,1676,2704,0.0,4.779,64,0,3.319683,682781,39367,830184835,356.97,374131916
2026-08-02T16:35:04.383788346Z,timer-herd-jitter-60s,54.608689542,4637,1,0,0,4636,4636,2963,0,0,1681,2869,0.0,4.775,64,0,6.746627,708499,40789,831090187,352.52,374551347
2026-08-02T16:35:07.394442876Z,timer-herd-jitter-60s,56.655743563,4888,0,0,0,4888,4887,3212,0,0,1665,3055,0.0,4.759,64,0,4.22026,734482,42400,832085723,366.75,374761062
2026-08-02T16:35:10.405104412Z,timer-herd-jitter-60s,59.665696602,5000,0,0,0,5000,5000,3464,0,0,1662,3309,0.0,4.739,64,0,3.486979,773235,44680,833507568,305.38,374761062
2026-08-02T16:35:12.444568818Z,timer-herd-jitter-60s,62.677506087,5000,0,0,0,5000,5000,3645,0,0,1437,3563,0.0,4.739,64,0,4.951116,811825,46360,834373638,322.6,375285350
2026-08-02T16:35:14.486532567Z,timer-herd-jitter-60s,64.715763766,5000,0,0,0,5000,5000,3806,0,0,1279,3721,0.0,4.739,64,0,3.83316,837429,47398,834845938,327.57,375495065
2026-08-02T16:35:17.525489961Z,timer-herd-jitter-60s,66.757774034,5000,0,0,0,5000,5000,4058,0,0,1107,3893,0.0,4.739,64,0,5.7683409999999995,863059,48304,835257280,318.62,376019353
2026-08-02T16:35:19.564889981Z,timer-herd-jitter-60s,69.796797825,5000,0,0,0,5000,5000,4231,0,0,856,4144,0.0,4.739,64,0,4.4375350000000005,901314,49852,835953438,327.34,376124211
2026-08-02T16:35:22.576275187Z,timer-herd-jitter-60s,71.836827443,5000,0,0,0,5000,5000,4494,0,0,679,4321,0.0,4.739,64,0,5.595903,926408,50890,836420348,318.56,377382502
2026-08-02T16:35:24.599814298Z,timer-herd-jitter-60s,74.848149067,5000,0,0,0,5000,5000,4644,0,0,427,4573,0.0,4.739,64,0,2.292318,964921,52462,837128377,300.48,376858214
2026-08-02T16:35:26.647669498Z,timer-herd-jitter-60s,76.872156264,5000,0,0,0,5000,5000,4815,0,0,266,4734,0.0,4.739,64,0,3.904405,990547,53332,837517187,328.04,377067929
2026-08-02T16:35:29.655648238Z,timer-herd-jitter-60s,78.919758833,5000,0,0,0,5000,5000,4986,0,0,106,4894,0.0,4.739,64,0,3.872229,1016268,54304,837957380,304.29,377172787
2026-08-02T16:35:31.701635963Z,timer-herd-jitter-60s,81.927989205,5000,0,0,0,5000,5000,5000,0,0,0,5000,0.0,4.739,64,0,3.5318929999999997,1054604,55228,838368884,3.14,376229068
2026-08-02T16:35:33.706426998Z,timer-herd-jitter-60s,82.972724353,5000,0,0,0,5000,5000,5000,0,0,0,5000,0.0,4.739,64,0,5.321104,1054881,55228,838368884,13.12,375914496
2026-08-02T16:35:38.838022298Z,proactive-overload-4167,0.000056397,4333,3757,0,0,576,574,0,0,0,0,0,0.0,52.191,64,0,4.3875850000000005,7140,105060,856845776,247.75,377172787
2026-08-02T16:35:41.847817092Z,proactive-overload-4167,2.041853381,16876,5097,5431,4778,1570,2384,0,0,1,1283,0,2.758,51.423,64,58,51.279324,9673,107739,860764733,295.32,355676979
2026-08-02T16:35:44.851656008Z,proactive-overload-4167,5.052395636,29377,5055,9837,12797,1688,4005,0,0,1,3191,0,5.735,228.095,64,53,32.346922,15403,113544,867287231,282.39,340262912
2026-08-02T16:35:47.263603631Z,proactive-overload-4167,8.055973027,39419,5090,13116,19249,1964,5652,0,0,141,4640,0,618.17,285.951,64,52,114.045173,21243,118338,872808215,364.6,331874304
2026-08-02T16:35:49.449375694Z,proactive-overload-4167,10.466913587,48545,5091,17028,24318,2108,7081,0,0,73,6277,0,412.617,311.551,64,58,41.310233000000004,25695,123150,877808573,346.86,325268275
2026-08-02T16:35:52.457011270Z,proactive-overload-4167,12.653068809,61046,5055,22953,30760,2278,9022,0,0,2,7788,0,6.659,341.503,64,58,28.111555,29848,127533,882535393,295.39,322227404
2026-08-02T16:35:55.953938916Z,proactive-overload-4167,15.661252889,75631,5090,28470,39551,2520,11184,0,0,65,9691,0,288.271,343.551,64,58,124.88451,36001,133449,889495296,299.11,320864256
2026-08-02T16:35:58.153627762Z,proactive-overload-4167,19.158644656,84798,5092,32396,44718,2592,12243,303,0,1,11792,69,13.623,354.047,64,55,34.671996,42422,140229,896073889,302.25,334181171
2026-08-02T16:36:00.504972876Z,proactive-overload-4167,21.35764613,94590,5055,36069,50843,2623,12482,1387,0,0,11598,767,0.0,350.719,64,60,49.556101999999996,46031,145227,900132501,294.57,337222041
2026-08-02T16:36:04.561660231Z,proactive-overload-4167,23.709031945,111508,5055,42627,61189,2637,12545,3796,0,0,10288,2195,0.0,349.951,64,59,301.604345,49492,154299,905603166,304.35,339109478
2026-08-02T16:36:07.568075461Z,proactive-overload-4167,27.76614467,124051,5097,46626,69623,2705,12882,5681,0,0,8167,4467,0.0,345.855,64,22,171.97422,54026,168519,911731839,277.29,340892057
2026-08-02T16:36:11.999151339Z,proactive-overload-4167,30.772680104,142511,5087,54594,80123,2707,12973,8187,0,0,6586,6387,0.0,346.111,64,52,332.914288,58727,181719,919717495,293.8,341835776
2026-08-02T16:36:19.637315391Z,proactive-overload-4167,35.203630331,174305,5096,66297,100170,2742,13350,12354,0,0,3704,9269,0.0,343.295,64,57,847.948671,62445,200601,930450510,313.45,343408640
2026-08-02T16:36:21.829971053Z,proactive-overload-4167,42.841673721,183473,5093,70238,105264,2878,14597,12480,0,2,1520,12445,12.388,338.943,64,59,26.588465,68201,220641,935303619,322.51,340262912
2026-08-02T16:36:24.033258808Z,proactive-overload-4167,45.033875723,192640,5091,74154,110327,3068,15965,12530,0,3,2812,12499,9.44,340.735,64,59,40.61434,72339,225033,939223094,302.31,342884352
2026-08-02T16:36:27.040790652Z,proactive-overload-4167,47.237259045,205183,5055,78696,118208,3224,17768,12754,0,1,4167,12576,8.344,348.159,64,51,43.68482,76635,229734,943703960,331.19,343618355
2026-08-02T16:36:30.049967802Z,proactive-overload-4167,50.245688914,217725,5089,83954,125334,3348,19213,12972,0,58,5447,12847,586.779,340.991,64,37,148.90555799999998,82697,236367,950428017,312.38,347812659
2026-08-02T16:36:32.259968247Z,proactive-overload-4167,53.253819265,226934,5089,87926,130420,3499,20526,12973,0,1,6947,12973,13.43,340.991,64,56,43.754545,87843,241908,954767006,290.42,343198924
2026-08-02T16:36:34.456302645Z,proactive-overload-4167,55.463886538,236060,5056,91801,135581,3622,21904,12973,0,0,8375,12973,0.0,342.271,65,58,37.612179000000005,91942,245976,958213606,262.8,344352358
2026-08-02T16:36:36.969140649Z,proactive-overload-4167,57.660689882,246561,5055,95091,142666,3749,23662,12973,0,3,9649,12973,13.385,345.599,64,61,31.055746,96109,249876,963347776,327.89,340787200
2026-08-02T16:36:39.977869574Z,proactive-overload-4167,60.173222226,250020,0,96080,149951,3989,25157,13592,0,85,11239,13033,298.082,342.271,64,55,96.492558,101272,255183,967710196,386.89,357354700
2026-08-02T16:36:42.988342727Z,proactive-overload-4167,63.181952892,250020,0,96080,149951,3989,25160,15259,0,0,11020,14140,0.0,342.271,64,1,20.331233,109463,263760,972361628,401.9,365638451
2026-08-02T16:36:45.150380854Z,proactive-overload-4167,66.192233075,250020,0,96080,149951,3989,25160,16642,0,0,9240,15920,0.0,342.271,64,37,34.894756,129892,274104,976954075,405.44,367735603
2026-08-02T16:36:47.265550076Z,proactive-overload-4167,68.353937751,250020,0,96080,149951,3989,25160,17871,0,0,7883,17277,0.0,342.271,64,9,66.75740400000001,145522,282702,980511963,392.84,369937612
2026-08-02T16:36:50.272210062Z,proactive-overload-4167,70.469387963,250020,0,96080,149951,3989,25160,19447,0,0,6823,18337,0.0,342.271,64,0,9.138805,165800,289278,983340430,397.18,372349337
2026-08-02T16:36:53.280415966Z,proactive-overload-4167,73.476645056,250020,0,96080,149951,3989,25160,21163,0,0,5186,19974,0.0,342.271,64,30,42.581134999999996,200669,298902,987531605,391.35,377592217
2026-08-02T16:36:55.455804857Z,proactive-overload-4167,76.484813247,250020,0,96080,149951,3989,25160,22524,0,0,3379,21781,0.0,342.271,64,18,40.311258,226615,309492,992171871,396.41,381891379
2026-08-02T16:36:57.577313800Z,proactive-overload-4167,78.65993774,250020,0,96080,149951,3989,25160,23912,0,0,1961,23199,0.0,342.271,64,33,57.199504,239567,317550,995637792,400.52,382939955
2026-08-02T16:36:59.634579672Z,proactive-overload-4167,80.781760373,250020,0,96080,149951,3989,25160,24875,0,0,678,24482,0.0,342.271,64,0,12.958226,252697,325764,999173935,386.54,384093388
2026-08-02T16:37:02.644390004Z,proactive-overload-4167,82.838729658,250020,0,96080,149951,3989,25160,25160,0,0,73,25087,0.0,342.271,64,0,17.786183,277001,330498,1001196410,158.89,382520524
2026-08-02T16:37:04.650575979Z,proactive-overload-4167,84.847701496,250020,0,96080,149951,3989,25160,25160,0,0,0,25160,0.0,342.271,64,0,10.020173,297774,331458,1001646199,4.51,382625382
