ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
55,measured-agent-decision,1785819075351549,1785819075352611,1062,201,115624,569719,152288,run-root-115461,false,false,true,true,1,0,2,0,0,0,0,
56,measured-agent-decision,1785819075355860,1785819075356736,876,201,141440,635805,175462,run-root-115462,false,false,true,true,1,0,2,0,0,0,0,
57,measured-agent-decision,1785819075360170,1785819075361029,859,201,137717,620035,173417,run-root-115463,false,false,true,true,1,0,2,0,0,0,0,
58,measured-agent-decision,1785819075364481,1785819075365353,872,201,128786,623294,158982,run-root-115464,false,false,true,true,1,0,2,0,0,0,0,
59,measured-agent-decision,1785819075368791,1785819075369277,486,201,150117,649719,194068,run-root-115470,false,false,true,true,1,0,2,0,0,0,0,
60,measured-agent-decision,1785819075373101,1785819075373487,386,201,128756,622304,161464,run-root-115466,false,false,true,true,1,0,2,0,0,0,0,
61,measured-agent-decision,1785819075377412,1785819075378754,1342,201,138872,1205616,192985,run-root-115471,false,false,true,true,1,0,2,1,0,0,0,
62,measured-agent-decision,1785819075381722,1785819075382349,627,201,124950,630172,171551,run-root-115469,false,false,true,true,1,0,2,0,0,0,0,
63,measured-agent-decision,1785819075386032,1785819075386989,957,201,120644,623015,163651,run-root-115468,false,false,true,true,1,0,2,0,0,0,0,
64,measured-agent-decision,1785819075390343,1785819075391284,941,201,142268,643221,196175,run-root-115474,false,false,true,true,1,0,2,1,0,0,0,
65,measured-agent-decision,1785819075394653,1785819075395335,682,201,106415,604754,137607,run-root-115467,false,false,true,true,1,0,2,0,0,0,0,
66,measured-agent-decision,1785819075398963,1785819075399952,989,201,113845,617480,182305,run-root-115472,false,false,true,true,1,0,2,1,0,0,0,
67,measured-agent-decision,1785819075403274,1785819075404763,1489,201,116652,624784,200285,run-root-115473,false,false,true,true,1,0,2,1,0,0,0,
68,measured-agent-decision,1785819075407584,1785819075409114,1530,201,120344,627161,199003,run-root-115476,false,false,true,true,1,0,2,1,0,0,0,
69,measured-agent-decision,1785819075411894,1785819075413446,1552,201,116451,618119,198569,run-root-115477,false,false,true,true,1,0,2,1,0,0,0,
70,measured-agent-decision,1785819075416205,1785819075417460,1255,201,116800,616015,205132,run-root-115481,false,false,true,true,1,0,2,1,0,0,0,
71,measured-agent-decision,1785819075420515,1785819075421774,1259,201,104002,611637,190407,run-root-115479,false,false,true,true,1,0,2,1,0,0,0,
72,measured-agent-decision,1785819075424825,1785819075425487,662,201,86204,588723,138449,run-root-115475,false,false,true,true,1,0,2,1,0,0,0,
73,measured-agent-decision,1785819075429136,1785819075429380,244,201,104388,559462,166916,run-root-115480,false,false,true,true,1,0,2,1,0,0,0,
74,measured-agent-decision,1785819075433446,1785819075434342,896,201,90117,522930,176258,run-root-115478,false,false,true,true,1,0,2,1,0,0,0,
75,measured-agent-decision,1785819075437756,1785819075438884,1128,201,103042,615829,213559,run-root-115483,false,false,true,true,2,1,2,0,0,0,0,
76,measured-agent-decision,1785819075442067,1785819075442451,384,201,123602,625143,295957,run-root-115488,false,false,true,true,2,1,2,0,0,0,0,
77,measured-agent-decision,1785819075446377,1785819075448255,1878,201,101776,568884,277365,run-root-115484,false,false,true,true,2,1,2,0,0,0,0,
78,measured-agent-decision,1785819075450687,1785819075451800,1113,201,98759,598030,280464,run-root-115485,false,false,true,true,2,1,2,0,0,0,0,
79,measured-agent-decision,1785819075454998,1785819075456187,1189,201,82173,597322,153554,run-root-115482,false,false,true,true,1,0,2,1,0,0,0,
80,measured-agent-decision,1785819075459308,1785819075460448,1140,201,90019,542964,279656,run-root-115487,false,false,true,true,2,1,2,0,0,0,0,
81,measured-agent-decision,1785819075463618,1785819075464500,882,201,80199,534918,275137,run-root-115486,false,false,true,true,2,1,2,0,0,0,0,
82,measured-agent-decision,1785819075467929,1785819075469457,1528,201,110261,612345,160227,run-root-115496,false,false,true,true,1,0,2,0,0,0,0,
83,measured-agent-decision,1785819075472239,1785819075474003,1764,201,87371,580612,297785,run-root-115490,false,false,true,true,2,1,2,0,0,0,0,
84,measured-agent-decision,1785819075476549,1785819075477921,1372,201,91840,597601,421579,run-root-115492,false,false,true,true,5,4,2,0,0,0,0,
85,measured-agent-decision,1785819075480860,1785819075481455,595,201,80466,589986,242737,run-root-115489,false,false,true,true,2,1,2,0,0,0,0,
86,measured-agent-decision,1785819075485170,1785819075485940,770,201,103872,605655,162781,run-root-115497,false,false,true,true,1,0,2,0,0,0,0,
87,measured-agent-decision,1785819075489481,1785819075491515,2034,201,65451,562075,227181,run-root-115491,false,false,true,true,2,1,2,0,0,0,0,
88,measured-agent-decision,1785819075493791,1785819075494373,582,201,69342,572407,409006,run-root-115493,false,false,true,true,5,4,2,0,0,0,0,
89,measured-agent-decision,1785819075498101,1785819075498354,253,201,69415,574770,117728,run-root-115495,false,false,true,true,1,0,2,0,0,0,0,
90,measured-agent-decision,1785819075502412,1785819075503681,1269,201,70238,548113,454168,run-root-115494,false,false,true,true,5,4,2,0,0,0,0,
91,measured-agent-decision,1785819075506722,1785819075507767,1045,201,97517,601191,265921,run-root-115500,false,false,true,true,1,0,2,1,1,1,1,
92,measured-agent-decision,1785819075511032,1785819075511436,404,201,91084,583138,187266,run-root-115499,false,false,true,true,1,0,2,1,1,1,1,
93,measured-agent-decision,1785819075515343,1785819075517112,1769,201,62638,569013,146378,run-root-115498,false,false,true,true,1,0,2,1,1,1,1,
94,measured-agent-decision,1785819075519653,1785819075521029,1376,201,92278,591100,139362,run-root-115502,false,false,true,true,1,0,2,0,0,0,0,
95,measured-agent-decision,1785819075523963,1785819075524380,417,201,73995,568226,175379,run-root-115501,false,false,true,true,1,0,2,0,0,0,0,
96,measured-agent-decision,1785819075528274,1785819075529335,1061,201,66842,558095,98598,run-root-115503,false,false,true,true,1,0,2,0,0,0,0,
97,measured-agent-decision,1785819075532584,1785819075533313,729,201,97409,577514,222519,run-root-115505,false,false,true,true,1,0,2,0,0,0,0,
98,measured-agent-decision,1785819075536894,1785819075537387,493,201,78091,570975,119479,run-root-115504,false,false,true,true,1,0,2,0,0,0,0,
